id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,application_type
1034295,1263890,28000,28000,27750, 60 months,10.65%,603.92,B,B2,Fulbright & Jaworski,5 years,RENT,64936,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Elimination Program,912xx,CA,8.91,0,Sep-83,755,759,0,,,7,0,13595,62.10%,22,f,0,0,33817.3671,33515.43,28000,5817.37,0,0,0,14-May,16928.13,,16-Jan,749,745,INDIVIDUAL
1036749,1266625,35000,35000,34972.05982, 60 months,13.49%,805.17,C,C1,Miami-Dade Fire Rescue,6 years,RENT,98000,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consolidation Loan,330xx,FL,14.55,0,Sep-97,750,754,1,,,7,0,26876,64%,35,f,0,0,22643.25,22621.44,11261.91,8047.77,0,3333.57,33.1917,13-Dec,805.17,,16-Sep,609,605,INDIVIDUAL
1035664,1265515,5500,5500,5500, 60 months,19.42%,143.95,E,E3,Rgis llc,8 years,RENT,25000,Verified,11-Nov,Charged Off,n,other,Personal,301xx,GA,10.56,0,8-Mar,685,689,0,,,5,0,4816,56.70%,6,f,0,0,4407.99,4407.99,1834.07,2035.68,0,538.24,5.213399998,14-Mar,143.95,,16-Sep,499,0,INDIVIDUAL
1015002,1242419,14400,14400,14400, 60 months,14.65%,339.94,C,C3,Seven Hills School,4 years,MORTGAGE,105000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Consolidation,945xx,CA,10.75,0,Jun-88,745,749,7,49,,21,0,19435,25.10%,44,f,0,0,18134.13755,18134.14,14400,3734.14,0,0,0,14-Jan,9977.02,,14-Jan,739,735,INDIVIDUAL
1037038,1266923,10000,10000,10000, 36 months,10.65%,325.74,B,B2,shoreline commuty college,10+ years,RENT,44000,Source Verified,11-Nov,Fully Paid,n,other,pay off other creditcaard,981xx,WA,18.22,0,Jul-90,715,719,0,,,9,0,15657,93.80%,22,f,0,0,11718.95749,11718.96,10000,1718.96,0,0,0,14-Sep,1305.26,,16-Sep,749,745,INDIVIDUAL
1037026,1266711,28000,28000,28000, 36 months,16.77%,995.08,D,D2,New Tribes Mission,10+ years,OWN,76000,Verified,11-Nov,Charged Off,n,credit_card,Refinance Loan,453xx,OH,13.78,0,Oct-94,715,719,1,,,6,0,28753,96.20%,17,f,0,0,32751.27,32751.27,24401.87,7775.23,0,574.17,91.5678,14-Oct,400,,16-Sep,584,580,INDIVIDUAL
1037046,1266932,5000,5000,4750, 36 months,16.29%,176.51,D,D1,US ARMY,2 years,OWN,24000,Source Verified,11-Nov,Fully Paid,n,major_purchase,New Engine,762xx,TX,4.65,0,8-Jul,695,699,0,,,3,0,5063,64.10%,4,f,0,0,6330.68,6014.15,5000,1330.68,0,0,0,14-Oct,334.48,,16-Sep,664,660,INDIVIDUAL
1031409,1260851,20000,20000,19675, 36 months,11.71%,661.52,B,B3,RSUI Group Inc,10+ years,RENT,57000,Verified,11-Nov,Fully Paid,n,debt_consolidation,pay bills,913xx,CA,22.74,0,May-00,705,709,0,,,10,0,18306,67.10%,19,f,0,0,23795.57807,23408.9,20000,3795.58,0,0,0,14-Oct,1991.43,,14-Oct,714,710,INDIVIDUAL
1037010,1266692,7000,7000,7000, 36 months,16.77%,248.77,D,D2,Verizon Wireless,1 year,RENT,45000,Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Consolidation,336xx,FL,22.21,0,5-Oct,660,664,2,,,14,0,7370,51.20%,22,f,0,0,8534.436162,8534.44,7000,1534.44,0,0,0,13-Sep,2317.48,,15-Jul,699,695,INDIVIDUAL
1037004,1266685,10000,10000,10000, 36 months,13.49%,339.31,C,C1,Easy does it drywall,8 years,MORTGAGE,72000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation,175xx,PA,8.68,0,Feb-99,685,689,2,61,,9,0,4966,47.30%,16,f,0,0,11785.19728,11785.2,10000,1785.2,0,0,0,13-Sep,5009.6,,16-Mar,744,740,INDIVIDUAL
1036818,1266498,10000,10000,10000, 36 months,16.77%,355.39,D,D2,mashantucket pequot gaming ent,10+ years,RENT,44000,Not Verified,11-Nov,Fully Paid,n,credit_card,creditcardspayoff,028xx,RI,12.9,0,Aug-94,660,664,1,34,,7,0,11415,71.30%,20,f,0,0,12793.74567,12793.75,10000,2793.75,0,0,0,14-Dec,368.49,,16-Sep,649,645,INDIVIDUAL
1036813,1266493,10000,10000,9750, 36 months,11.71%,330.76,B,B3,ups,10+ years,RENT,60000,Verified,11-Nov,Charged Off,n,credit_card,cards,980xx,WA,19.92,0,Dec-96,695,699,0,82,,10,0,18604,82.70%,18,f,0,0,10915.08,10642.03,9013.92,1885.04,0,16.12,0,14-Sep,330.76,,15-Feb,514,510,INDIVIDUAL
1036827,1266508,20000,20000,20000, 36 months,10.65%,651.47,B,B2,DavEd Fire Systems,9 years,RENT,65000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,113xx,NY,14.36,0,Feb-89,720,724,0,,,7,0,20236,79.70%,10,f,0,0,23452.68272,23452.68,20000,3452.68,0,0,0,14-Dec,672.19,,16-Sep,714,710,INDIVIDUAL
1036769,1266447,6000,6000,6000, 36 months,12.69%,201.27,B,B5,California Music Academy,1 year,RENT,65000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Credit Card Consolidation Loan,916xx,CA,5.41,0,3-Oct,680,684,1,,,8,0,14079,66.70%,14,f,0,0,7245.675768,7245.68,6000,1245.68,0,0,0,14-Dec,213.24,,16-Sep,714,710,INDIVIDUAL
1034265,1263860,16000,16000,16000, 36 months,17.27%,572.6,D,D3,Coos County Sheriff's Office,10+ years,RENT,65000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,debt payoff,974xx,OR,19.81,1,Jan-97,665,669,2,22,,11,0,5389,26.60%,26,f,0,0,19194.58566,19194.59,16000,3194.59,0,0,0,13-May,10043.55,,15-Dec,684,680,INDIVIDUAL
1036962,1266639,3400,3400,3400, 36 months,9.91%,109.57,B,B1,Veolia Transportation ,6 years,MORTGAGE,125000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,704xx,LA,16.95,0,Feb-90,705,709,0,68,,18,0,32998,90.20%,37,f,0,0,3944.304173,3944.3,3400,544.3,0,0,0,14-Dec,116.01,,16-Sep,709,705,INDIVIDUAL
1036752,1266628,6000,6000,6000, 36 months,13.49%,203.59,C,C1,Purcell Tire & Rubber Company,2 years,MORTGAGE,22500,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,636xx,MO,8.32,0,5-Nov,680,684,1,42,,5,0,5552,81.60%,10,f,0,0,7132.351367,7132.35,6000,1132.35,0,0,0,13-Nov,2660.77,,13-Nov,639,635,INDIVIDUAL
1036774,1266452,7000,7000,7000, 36 months,7.90%,219.04,A,A4,Whole Foods Market ,10+ years,MORTGAGE,47000,Not Verified,11-Nov,Charged Off,n,credit_card,Credit Card Loan,945xx,CA,14.37,0,May-96,725,729,2,,,6,0,14089,82.40%,16,f,0,0,2188.1,2188.1,1779.84,408.26,0,0,0,12-Oct,219.04,,16-Sep,594,590,INDIVIDUAL
1036766,1266444,12000,12000,12000, 60 months,13.49%,276.06,C,C1,sams club,3 years,OWN,52000,Not Verified,11-Dec,Current,n,debt_consolidation,debt consolidation,180xx,PA,21.42,0,Aug-99,730,734,1,,,8,0,13633,51.80%,15,f,820.19,820.19,15717.48,15717.48,11179.81,4537.67,0,0,0,16-Sep,276.06,16-Oct,16-Sep,784,780,INDIVIDUAL
1035085,1264697,7875,7875,7875, 60 months,19.42%,206.11,E,E3,ALLEGIANCE AUTO BODY,6 years,RENT,25000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,334xx,FL,19.82,0,7-Jul,665,669,1,,,12,0,6992,50.70%,22,f,0,0,11973.76001,11973.76,7875,4098.76,0,0,0,15-Aug,3121.78,,15-Nov,629,625,INDIVIDUAL
1025417,1254565,21000,21000,20975, 60 months,21.28%,571.44,F,F2,morgan stanley smith barney,10+ years,MORTGAGE,109992,Verified,11-Dec,Fully Paid,n,other,Other Loan,076xx,NJ,10.89,0,Nov-83,665,669,0,25,,13,0,32913,86.20%,35,f,0,0,34233.52003,34192.77,21000,13233.52,0,0,0,16-Sep,2232.88,,16-Sep,709,705,INDIVIDUAL
1036508,1266356,17000,17000,16950, 36 months,6.62%,521.97,A,A2,Troop Support (DLA Philadelphia),6 years,MORTGAGE,78301,Verified,11-Nov,Fully Paid,n,debt_consolidation,consolidate,191xx,PA,13.85,0,Mar-92,775,779,1,,,11,0,2700,4.80%,44,f,0,0,18310.8661,18257.01,17000,1310.87,0,0,0,14-Feb,729.73,,16-Aug,744,740,INDIVIDUAL
1031692,1261112,6000,6000,6000, 36 months,9.91%,193.35,B,B1,,n/a,RENT,54516,Not Verified,11-Nov,Fully Paid,n,car,auto,107xx,NY,10.43,0,Jul-89,705,709,1,29,,12,0,8516,52.90%,21,f,0,0,6960.587287,6960.59,6000,960.59,0,0,0,14-Dec,199.99,,16-Jun,699,695,INDIVIDUAL
1036551,1266428,9500,9500,9500, 36 months,6.62%,291.69,A,A2,,10+ years,MORTGAGE,43000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,314xx,GA,19.28,0,Jun-93,735,739,0,,,8,0,5240,69.90%,34,f,0,0,9748.819469,9748.82,9500,248.82,0,0,0,12-May,8585.49,,15-Dec,749,745,INDIVIDUAL
1031422,1260866,16000,16000,16000, 60 months,14.27%,374.54,C,C2,U. S Army,10+ years,MORTGAGE,72000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation loan,799xx,TX,11.88,2,2-May,705,709,0,20,,8,0,4612,30.10%,30,f,0,0,19357.83844,19357.84,16000,3357.84,0,0,0,13-Aug,12245.73,,16-Sep,699,695,INDIVIDUAL
1036674,1266546,35000,35000,34975, 60 months,22.35%,973.64,F,F5,,10+ years,MORTGAGE,65000,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consolidation,775xx,TX,12.37,0,4-Jul,665,669,3,,,12,0,15950,71.20%,18,f,0,0,41927.68,41897.86,18860.53,20071.29,0,2995.86,539.2548,15-May,973.64,,16-Sep,509,505,INDIVIDUAL
1031328,1260945,1200,1200,1200, 36 months,18.25%,43.54,D,D5,Omnicare,4 years,RENT,20400,Verified,11-Nov,Charged Off,n,other,personal,450xx,OH,24.12,4,5-Apr,660,664,3,12,,2,0,0,0.12%,8,f,0,0,1380.67,1380.67,990.34,356.8,0,33.53,0.3353,14-Jul,43.54,,16-Sep,579,575,INDIVIDUAL
1036707,1266569,20000,20000,20000, 60 months,17.58%,503.32,D,D4,M & R Motors,1 year,OWN,86124,Verified,11-Dec,Charged Off,n,debt_consolidation,Pay Down Debt,900xx,CA,17.6,0,Jan-99,690,694,1,,,15,0,6993,82.60%,25,f,0,0,2183.74,2183.74,638.95,867.95,0,676.84,6.95,12-Mar,503.32,,16-Sep,599,595,INDIVIDUAL
1035592,1265240,5000,5000,5000, 36 months,14.27%,171.55,C,C2,Celebrity Honda,< 1 year,RENT,24000,Source Verified,11-Nov,Charged Off,n,other,Vacation,932xx,CA,1.75,0,8-Jun,695,699,1,,,6,0,233,17.90%,8,f,0,0,694.07,694.07,281.43,232.86,14.96677354,164.82,1.71,12-Apr,171.62,,16-Sep,609,605,INDIVIDUAL
1036700,1266575,5400,5400,5400, 36 months,16.29%,190.63,D,D1,West Corporation,1 year,RENT,32000,Not Verified,11-Nov,Charged Off,n,medical,help with house hold and medical,301xx,GA,20.03,0,Jun-00,660,664,1,,,9,0,11114,89.60%,21,f,0,0,1142.7,1142.7,727.59,415.11,0,0,0,12-Jun,190.63,,16-Sep,574,570,INDIVIDUAL
1036680,1266554,12000,12000,11950, 60 months,19.91%,317.33,E,E4,T-Mobile USA,6 years,RENT,36500,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consolidation Loan,336xx,FL,22.22,0,1-Aug,665,669,0,,,7,0,7554,71.90%,11,f,0,0,8543.51,8507.92,3273.36,4014.19,0,1255.96,12.44919999,13-Dec,317.33,,16-Sep,604,600,INDIVIDUAL
1036676,1266550,12775,12775,12775, 36 months,9.91%,411.68,B,B1,"Albany Molecular Research, Inc. (AMRI)",10+ years,MORTGAGE,38000,Source Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Loan,121xx,NY,20.94,0,Mar-96,720,724,2,71,,9,0,17675,84.60%,23,f,0,0,14820.21823,14820.22,12775,2045.22,0,0,0,14-Dec,426.02,,16-Feb,774,770,INDIVIDUAL
1029411,1258778,5000,5000,5000, 36 months,17.58%,179.72,D,D4,verizon wireless,< 1 year,RENT,21600,Verified,11-Nov,Fully Paid,n,other,Other Loan,853xx,AZ,5.33,1,7-Aug,665,669,0,18,,2,0,1749,70%,4,f,0,0,6472.020083,6472.02,5000,1472.02,0,0,0,14-Dec,191.29,,16-Sep,614,610,INDIVIDUAL
1036511,1266387,15000,15000,15000, 60 months,19.91%,396.66,E,E4,City of Opelika,2 years,RENT,41500,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,368xx,AL,17.93,1,Jan-98,665,669,1,1,,7,0,2923,32.10%,22,f,0,0,23147.68002,23147.68,15000,8147.68,0,0,0,15-Sep,6093.45,,15-Aug,704,700,INDIVIDUAL
1036681,1259961,15600,15600,15350, 36 months,13.49%,529.32,C,C1,BNSF,3 years,MORTGAGE,75000,Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Payoff,828xx,WY,18.53,0,Feb-00,690,694,0,,,19,0,12343,87.50%,47,f,0,0,18997.11821,18692.68,15600,3397.12,0,0,0,14-Aug,2612.58,,16-Sep,579,575,INDIVIDUAL
1036113,1265980,5050,5050,5050, 60 months,21.67%,138.53,F,F3,State of California,10+ years,MORTGAGE,67517.64,Not Verified,11-Nov,Charged Off,n,other,Home improvement and car loan pay-off,958xx,CA,10.45,0,5-Apr,670,674,1,45,,3,0,365,18.20%,7,f,0,0,2483.82,2483.82,992.43,1491.39,0,0,0,13-Jun,138.53,,16-Sep,539,535,INDIVIDUAL
1036434,1266108,12000,12000,12000, 60 months,18.25%,306.36,D,D5,wells fargo bank,3 years,RENT,34500,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Clean it up,598xx,MT,22.61,0,Nov-99,695,699,0,,,9,0,9292,96.80%,23,f,0,0,12541.82285,12541.82,12000,541.82,0,0,0,12-Mar,11931.6,,16-Sep,679,675,INDIVIDUAL
1036484,1266360,24000,24000,23975, 60 months,18.64%,617.83,E,E1,ADP,5 years,MORTGAGE,120000,Verified,11-Dec,Fully Paid,n,home_improvement,Home improvements (bathrooms & kitchen),156xx,PA,15.33,1,Dec-95,690,694,2,20,,17,0,19719,45.80%,34,f,0,0,28532.5548,28502.83,24000,4532.55,0,0,0,13-Jan,21122.47,,16-Sep,669,665,INDIVIDUAL
1026558,1255948,25000,25000,24975, 60 months,12.42%,561.44,B,B4,"ACCES I/O Products, Inc.",4 years,MORTGAGE,54600,Verified,11-Dec,Fully Paid,n,wedding,Wedding Loan,920xx,CA,12.09,0,1-Dec,765,769,1,,,8,0,14433,19%,19,f,0,0,31693.10089,31661.41,25000,6693.1,0,0,0,14-Sep,13733.58,,14-Oct,749,745,INDIVIDUAL
1036481,1266355,12000,12000,12000, 36 months,16.29%,423.61,D,D1,City of Kirkwood,5 years,MORTGAGE,72000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,my loan,633xx,MO,16.33,1,Apr-93,660,664,3,16,,10,0,16431,69%,17,f,0,0,15249.70717,15249.71,12000,3249.71,0,0,0,14-Dec,429.45,,14-Dec,674,670,INDIVIDUAL
1036604,1266273,10000,10000,10000, 36 months,12.69%,335.45,B,B5,Chapman Care Center,4 years,RENT,70000,Not Verified,11-Nov,Fully Paid,n,credit_card,savings2012,928xx,CA,13.53,0,6-Aug,695,699,1,,,11,0,10826,78.60%,18,f,0,0,11922.49931,11922.5,10000,1922.5,0,0,0,14-Mar,3221.37,,16-Sep,699,695,INDIVIDUAL
1036475,1261019,2400,2400,2400, 36 months,9.91%,77.34,B,B1,JBG Companies,< 1 year,RENT,46000,Not Verified,11-Nov,Fully Paid,n,vacation,Loan90,200xx,DC,18.78,0,5-Nov,710,714,1,,,15,0,2041,23%,17,f,0,0,2750.637419,2750.64,2400,350.64,0,0,0,14-Feb,822.88,,16-Sep,634,630,INDIVIDUAL
1036407,1266078,5825,5825,5825, 36 months,14.27%,199.85,C,C2,ABM,4 years,RENT,25000,Verified,11-Nov,Fully Paid,n,credit_card,10000,604xx,IL,20.21,0,7-Feb,675,679,1,,,9,0,13097,74.80%,17,f,0,0,7194.57399,7194.57,5825,1369.57,0,0,0,14-Dec,208.13,,16-Sep,654,650,INDIVIDUAL
1036448,1266322,20000,20000,19725, 36 months,11.71%,661.52,B,B3,AWI Management Corporation,10+ years,RENT,65000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Lower Rate Debt Consolidation,967xx,HI,21.05,0,May-99,710,714,0,,,12,0,23496,67.50%,18,f,0,0,23795.57807,23468.39,20000,3795.58,0,0,0,14-Oct,1996.42,,16-Sep,679,675,INDIVIDUAL
1036584,1266253,16000,16000,16000, 36 months,11.71%,529.22,B,B3,netflix /,7 years,RENT,47000,Source Verified,11-Nov,Fully Paid,n,credit_card,pay off credit cards,117xx,NY,19.43,0,5-Oct,700,704,0,,,14,0,12439,63%,21,f,0,0,19051.72817,19051.73,16000,3051.73,0,0,0,14-Dec,551.44,,16-Sep,689,685,INDIVIDUAL
1036593,1266263,1500,1500,1500, 36 months,9.91%,48.34,B,B1,Signature Press,4 years,MORTGAGE,25632,Not Verified,11-Nov,Fully Paid,n,other,Property Tax,840xx,UT,2.72,0,Apr-89,795,799,2,,,2,0,531,4.70%,4,f,0,0,1617.069102,1617.07,1500,117.07,0,0,0,13-Sep,54.39,,16-Sep,709,705,INDIVIDUAL
1036257,1266116,12500,12500,12500, 36 months,10.65%,407.17,B,B2,Bistro 1882,8 years,MORTGAGE,50000,Source Verified,11-Nov,Fully Paid,n,small_business,Business start-up,480xx,MI,12.12,0,Sep-00,745,749,5,,,19,0,16157,35%,48,f,0,0,14657.91895,14657.92,12500,2157.92,0,0,0,14-Dec,416.07,,15-Aug,709,705,INDIVIDUAL
1036603,1266272,12000,12000,12000, 60 months,8.90%,248.52,A,A5,"USA Properties Fund, Inc.",10+ years,MORTGAGE,70000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,2nd Mortgage Payoff,959xx,CA,9.65,0,Jan-91,770,774,0,,,13,0,143,0.40%,31,f,0,0,5218.7,5218.7,3583.71,1634.99,0,0,0,13-Oct,38.64,,16-Sep,664,660,INDIVIDUAL
1036421,1266093,6000,6000,6000, 36 months,6.03%,182.62,A,A1,,n/a,MORTGAGE,30000,Source Verified,11-Nov,Fully Paid,n,major_purchase,travel trailer,729xx,AR,5.6,0,Jan-98,770,774,0,,,10,0,4888,8.50%,18,f,0,0,6493.357096,6493.36,6000,493.36,0,0,0,13-Nov,2478.14,,14-Oct,824,820,INDIVIDUAL
1032953,1262713,3500,3500,3500, 36 months,8.90%,111.14,A,A5,NY State,10+ years,MORTGAGE,47500,Not Verified,11-Nov,Fully Paid,n,car,Camper,136xx,NY,19.76,3,Dec-96,720,724,1,6,,11,0,3746,13.20%,34,f,0,0,3526.33,3526.33,3500,26.33,0,0,0,12-Jan,3526.63,,15-Oct,654,650,INDIVIDUAL
1031371,1260810,4000,4000,4000, 36 months,16.77%,142.16,D,D2,Cassidy Turley,6 years,MORTGAGE,45000,Not Verified,11-Nov,Fully Paid,n,medical,Medical,207xx,MD,7.12,0,Jan-94,670,674,0,35,,3,0,0,0%,13,f,0,0,4666.68657,4666.69,4000,666.69,0,0,0,13-Feb,2821.63,,13-Feb,614,610,INDIVIDUAL
1031944,1261600,12100,12100,12100, 60 months,17.27%,302.48,D,D3,Wholesale Floors LLC,3 years,RENT,50000,Source Verified,11-Dec,Fully Paid,n,house,Getting On Track,853xx,AZ,11.5,0,5-Apr,685,689,0,42,,8,0,5579,33%,15,f,0,0,12785.36772,12785.37,12100,685.37,0,0,0,12-Apr,11880.82,,16-Jun,709,705,INDIVIDUAL
1036305,1266166,20000,20000,19975, 60 months,14.27%,468.17,C,C2,SERC at Florida International University,10+ years,MORTGAGE,60000,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consolidation Loan,331xx,FL,7.42,0,Dec-93,735,739,1,,,4,0,12367,66.80%,15,f,0,0,15917.78,15897.99,9567.12,6324.14,0,26.52,0,14-Oct,468.17,,16-Sep,654,650,INDIVIDUAL
1032535,1262179,8500,8500,8500, 36 months,7.90%,265.97,A,A4,,n/a,MORTGAGE,25000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,330xx,FL,11.62,0,Oct-87,735,739,1,39,,8,0,163,3.20%,30,f,0,0,9372.583354,9372.58,8500,872.58,0,0,0,13-Sep,4059.27,,14-Aug,729,725,INDIVIDUAL
1036334,1266198,15000,15000,15000, 36 months,12.42%,501.23,B,B4,Tremor Video,2 years,MORTGAGE,90000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Loan,074xx,NJ,9.69,2,Apr-97,720,724,3,13,,13,0,6284,23.70%,42,f,0,0,17215.71731,17215.72,15000,2215.72,0,0,0,13-Jun,8705.43,,13-Jun,749,745,INDIVIDUAL
1036331,1266195,15600,15600,15550, 36 months,7.90%,488.13,A,A4,NEW YORK CITY POLICE DEPARTMENT,10+ years,MORTGAGE,43000,Verified,11-Nov,Fully Paid,n,debt_consolidation,SAVE ME. IM DROWNING,112xx,NY,20.01,0,Dec-00,725,729,0,,,7,0,6565,63.60%,17,f,0,0,17572.59752,17516.28,15600,1972.6,0,0,0,14-Dec,498.76,,16-Aug,734,730,INDIVIDUAL
1012847,1240009,10000,10000,9750, 36 months,12.42%,334.16,B,B4,Crane America Services,5 years,MORTGAGE,65000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Consolidation,945xx,CA,15.07,0,5-May,685,689,0,,,9,0,9416,63.20%,13,f,0,0,10493.45557,10231.12,10000,493.46,0,0,0,12-May,9158.91,,14-Jan,639,635,INDIVIDUAL
1036343,1266208,2400,2400,2400, 36 months,12.42%,80.2,B,B4,Rush University Medical Center,10+ years,MORTGAGE,78000,Not Verified,11-Nov,Fully Paid,n,debt_consolidation,Consolidate Citibank and Chase ODP,606xx,IL,9.82,1,Oct-83,695,699,0,12,,10,0,13099,97%,33,f,0,0,2740.494721,2740.49,2400,340.49,0,0,0,13-May,1459.71,,13-May,634,630,INDIVIDUAL
1021515,1250277,12000,12000,12000, 60 months,7.90%,242.75,A,A4,Tucker Ellis & West LLP,6 years,MORTGAGE,102000,Not Verified,11-Nov,Fully Paid,n,car,Auto Loan,441xx,OH,8.09,0,Apr-95,795,799,0,,,9,0,2875,6.20%,22,f,0,0,13355.7365,13355.74,12000,1355.74,0,0,0,14-Mar,63.29,,16-Jun,794,790,INDIVIDUAL
1036336,1266201,19000,19000,19000, 60 months,20.30%,506.57,E,E5,,10+ years,MORTGAGE,60000,Source Verified,11-Dec,Charged Off,n,debt_consolidation,debt consolidation,763xx,TX,17.24,0,Aug-95,690,694,3,32,,13,0,15005,79.80%,19,f,0,0,2662.12,2662.12,758.66,1265.06,0,638.4,6.56,12-Apr,506.57,,16-Sep,499,0,INDIVIDUAL
1036337,1266202,8000,8000,8000, 60 months,14.27%,187.27,C,C2,HireRight,4 years,RENT,40000,Source Verified,11-Dec,Fully Paid,n,wedding,Wedding Loan,917xx,CA,11.85,2,1-Jul,705,709,0,18,,9,0,689,5.70%,26,f,0,0,10483.00213,10483,8000,2483,0,0,0,14-Sep,4501.82,,14-Sep,719,715,INDIVIDUAL
927235,1147986,10000,10000,10000, 36 months,15.96%,351.38,C,C5,Stanford hospital,9 years,RENT,51000,Not Verified,11-Nov,Charged Off,n,credit_card,credit card refinance,940xx,CA,9.39,0,6-Dec,675,679,3,,,10,0,10504,89.80%,12,f,0,0,7026.97,7026.97,4957.89,2058.11,0,10.97,0,13-Aug,351.38,,16-Sep,609,605,INDIVIDUAL
1033744,1263522,9000,9000,9000, 36 months,6.62%,276.34,A,A2,"ADUSA, Inc.",4 years,MORTGAGE,125000,Not Verified,11-Nov,Fully Paid,n,home_improvement,Home Improvement (New roof),339xx,FL,7.26,0,Mar-98,800,804,3,,,9,0,38894,3.50%,22,f,0,0,9506.780616,9506.78,9000,506.78,0,0,0,13-Jul,523.03,,13-Jul,809,805,INDIVIDUAL
1036314,1266176,26375,26375,26375, 60 months,17.58%,663.75,D,D4,"SRA International, Inc",10+ years,MORTGAGE,158000,Verified,11-Dec,Current,n,debt_consolidation,Ridding toxic assets!,201xx,VA,22.66,0,Jun-92,715,719,1,,,14,0,38876,82.20%,36,f,1428.25,1428.25,38298.78,38298.78,24946.76,13352.02,0,0,0,16-Sep,663.75,16-Oct,16-Sep,709,705,INDIVIDUAL
924776,1145527,10000,10000,10000, 36 months,13.49%,339.31,C,C1,Venevision International LLC,1 year,OWN,72000,Verified,11-Nov,Fully Paid,n,credit_card,Credit Card Loan,331xx,FL,20.18,0,5-Jul,690,694,3,,,13,0,9874,52.20%,18,f,0,0,11670.91661,11670.92,10000,1670.92,0,0,0,13-Jul,5570.01,,16-Sep,754,750,INDIVIDUAL
1036132,1266000,10000,10000,10000, 36 months,11.71%,330.76,B,B3,Print5k,2 years,RENT,21000,Source Verified,11-Nov,Fully Paid,n,debt_consolidation,CCConsolidation,926xx,CA,12.23,0,Apr-95,715,719,1,,,8,0,10787,88.20%,17,f,0,0,11907.34732,11907.35,10000,1907.35,0,0,0,14-Dec,345.48,,15-Oct,584,580,INDIVIDUAL
1035167,1264803,12600,12600,12600, 60 months,20.30%,335.93,E,E5,Texas A&M university,6 years,MORTGAGE,65000,Source Verified,11-Dec,Charged Off,n,credit_card,home improvement,778xx,TX,20.05,0,Jan-89,665,669,1,,,9,0,24707,90.50%,19,f,0,0,2009.82,2009.82,766.35,1243.47,0,0,0,12-Jun,335.93,,16-Sep,579,575,INDIVIDUAL
1025117,1254255,6000,6000,6000, 36 months,10.65%,195.44,B,B2,Rare Moon Media,< 1 year,MORTGAGE,110000,Source Verified,11-Nov,Fully Paid,n,home_improvement,Budget Helper,662xx,KS,15.82,1,Dec-91,685,689,0,5,,14,0,36708,40.20%,29,f,0,0,7035.811015,7035.81,6000,1035.81,0,0,0,14-Dec,203.46,,14-Dec,614,610,INDIVIDUAL
1036129,1265997,12800,12800,12800, 36 months,12.42%,427.72,B,B4,Denver Health,< 1 year,RENT,56000,Verified,11-Nov,Fully Paid,n,debt_consolidation,Debt Management,802xx,CO,24.66,0,3-Mar,705,709,1,,,14,0,11869,72.80%,21,f,0,0,15309.50663,15309.51,12800,2509.51,0,0,0,14-Jul,2372.08,,15-Oct,714,710,INDIVIDUAL
